Landmark,Distance_mm
Glabella,6.44504587635872
Nasion,7.21646518190773
Orbital Right,7.42865989640964
Orbital Left,7.97572152861405
Superius Right,8.50132739270458
Superius Left,9.08560453672281
Zygion Right,10.0792578601198
Zygion Left,8.95836543321768
Rhinion,6.93811887582751
Midphiltrum,17.9199490233606
