Landmark,Distance_mm
Glabella,8.14203371780138
Nasion,6.54968732204617
Orbital Right,4.85923903938214
Orbital Left,5.39308262450744
Superius Right,5.52033971868416
Superius Left,6.9840925471755
Zygion Right,23.4660780343066
Zygion Left,15.7747530145696
Rhinion,2.47829960240021
A-Point,13.214176620226
