Landmark,Distance_mm
Glabella,11.5521043867687
Nasion,14.1113550546093
Orbital Right,6.81571317224997
Orbital Left,8.335332327023
Superius Right,6.31301271822064
Superius Left,6.90280271065736
Zygion Right,29.5286666639745
Zygion Left,16.2883376851263
Rhinion,4.1435372340705
A-Point,12.5718163041345
