Landmark,Distance_mm
Glabella,7.26080968615831
Nasion,8.69108624888916
Orbital Right,12.541419743736
Orbital Left,15.3052058340217
Superius Right,8.6942539560669
Superius Left,8.11135764679777
Zygion Right,14.426975417896
Zygion Left,15.2736745779026
Rhinion,3.22783625005138
Midphiltrum,17.8525414157179
