Landmark,Distance_mm
Glabella,6.43267360266228
Nasion,7.28699499017845
Orbital Right,7.57619031763032
Orbital Left,7.27431309647706
Superius Right,9.4855028159606
Superius Left,8.5376745561692
Zygion Right,9.88827004035901
Zygion Left,12.0573131853029
Rhinion,3.72147824166743
Mid-Philtrum (A-Point),10.8479397356016
