Landmark,Distance_mm
Glabella,6.24263695844988
Nasion,7.01919799006538
Orbital Right,12.9414199851426
Orbital Left,5.78967564189013
Superius Right,13.5657824591969
Superius Left,6.7668828203507
Zygion Right,10.2519999147897
Zygion Left,9.64322403545461
Rhinion,3.70398571080185
Midphiltrum,12.1498977591616
