Landmark,Distance_mm
Glabella,4.163793271043832
Nasion,7.955905528191918
Orbital Right,7.890279113245098
Orbital Left,9.57461281256413
Superius Right,7.141073686142131
Superius Left,6.672208923959315
Zygion Right,9.923873389645483
Zygion Left,8.386531842147104
Rhinion,4.348225295788032
Midphiltrum,15.8545549459921
