Landmark,Distance_mm
Glabella,12.3815836321659
Nasion,4.87776500249697
Orbital Right,21.832888663049
Orbital Left,22.4755816475655
Superius Right,15.4030948060298
Superius Left,20.8131589832333
Zygion Right,27.5441976428364
Zygion Left,19.3913069624499
Midphiltrum,15.7650237691741
Rhinion,8.9329473424633
