Landmark,Distance_mm
Glabella,4.53187524646761
Nasion,7.69860648543657
Orbital Right,9.46925693298597
Orbital Left,7.286973777808834
Superius Right,6.167004793432245
Superius Left,8.442320251035837
Zygion Right,8.894641860186064
Zygion Left,9.956192409866855
Rhinion,4.41626572730234
Midphiltrum,14.0739148094184
